Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
product-title-here-grocery-6,,,,,,,,xl,,violet,,metal,1190,1000.0,shopify,4,deny,manual,70.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,xl,,violet,,resin,1191,1000.0,shopify,5,deny,manual,55.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,xl,,violet,,leather,1192,1000.0,shopify,6,deny,manual,56.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,xl,,violet,,slag,1193,1000.0,shopify,7,deny,manual,57.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,xl,,violet,,fiber,1194,1000.0,shopify,8,deny,manual,58.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,xl,,black,,metal,1195,1000.0,shopify,8,deny,manual,59.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,xl,,black,,resin,1196,1000.0,shopify,8,deny,manual,66.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,xl,,black,,leather,1197,1000.0,shopify,8,deny,manual,44.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,xl,,black,,slag,1198,1000.0,shopify,8,deny,manual,50.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,xl,,black,,fiber,1199,1000.0,shopify,8,deny,manual,51.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,xl,,pink,,metal,1200,1000.0,shopify,8,deny,manual,52.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,xl,,pink,,resin,1201,1000.0,shopify,8,deny,manual,70.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,xl,,pink,,leather,1202,1000.0,shopify,9,deny,manual,66.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,xl,,pink,,slag,1203,1000.0,shopify,9,deny,manual,67.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,xl,,pink,,fiber,1204,1000.0,shopify,9,deny,manual,68.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,xl,,orange,,metal,1205,1000.0,shopify,9,deny,manual,69.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,xl,,orange,,resin,1206,1000.0,shopify,9,deny,manual,62.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,xl,,orange,,leather,1207,1000.0,shopify,9,deny,manual,63.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,xl,,orange,,slag,1208,1000.0,shopify,9,deny,manual,64.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,xl,,orange,,fiber,1209,1000.0,shopify,9,deny,manual,61.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-7,Product title pets 6,"<p>At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet ut et voluptates repudiandae sint et molestiae non recusandae. Itaque earum rerum hic tenetur a sapiente delectus, ut aut reiciendis voluptatibus maiores alias consequatur aut perferendis doloribus asperiores repellat.</p>
<p>In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided. But in certain circumstances and owing to the claims of duty or the obligations of business it will frequently occur that pleasures have to be repudiated and annoyances accepted. The wise man therefore always holds in these matters to this principle of selection: he rejects pleasures to secure other greater pleasures, or else he endures pains to avoid worse pains.</p>
[short_description]
<p>At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga.</p>
[/short_description] [product_description]
<p>At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet ut et voluptates repudiandae sint et molestiae non recusandae. Itaque earum rerum hic tenetur a sapiente delectus, ut aut reiciendis voluptatibus maiores alias consequatur aut perferendis doloribus asperiores repellat.</p>
<p>In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided. But in certain circumstances and owing to the claims of duty or the obligations of business it will frequently occur that pleasures have to be repudiated and annoyances accepted. The wise man therefore always holds in these matters to this principle of selection: he rejects pleasures to secure other greater pleasures, or else he endures pains to avoid worse pains.</p>
[/product_description]",Dior,pets,"Dior, grocery",true,Title,Default Title,,,,,501,0.0,shopify,0,deny,manual,19.00,29.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p19_af42a410-be74-4e75-8bc1-3c304001bf4d.jpg?v=1594331979,1,,false,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-7,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p20_0d3aa911-5293-4098-bfec-b648c6c9f844.jpg?v=1594331979,2,,,,,,,,,,,,,,,,,,,,,
product-title-here-grocery-7,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p21_84371c1e-12cf-4826-b065-695d08069c3b.jpg?v=1594331979,3,,,,,,,,,,,,,,,,,,,,,
product-title-here-grocery-7,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p22.jpg?v=1594331979,4,,,,,,,,,,,,,,,,,,,,,
product-title-here-grocery-7,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p23.jpg?v=1594331979,5,,,,,,,,,,,,,,,,,,,,,
product-title-here-grocery-8,Product title pets 7,"<p>On the other hand, we denounce with righteous indignation and dislike men who are so beguiled and demoralized by the charms of pleasure of the moment, so blinded by desire, that they cannot foresee the pain and trouble that are bound to ensue; and equal blame belongs to those who fail in their duty through weakness of will, which is the same as saying through shrinking from toil and pain. These cases are perfectly simple and easy to distinguish. In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided. But in certain circumstances and owing to the claims of duty or the obligations of business it will frequently occur that pleasures have to be repudiated and annoyances accepted. The wise man therefore always holds in these matters to this principle of selection: he rejects pleasures to secure other greater pleasures, or else he endures pains to avoid worse pains.</p>
<p>Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet ut et voluptates repudiandae sint et molestiae non recusandae. Itaque earum rerum hic tenetur a sapiente delectus, ut aut reiciendis voluptatibus maiores alias consequatur aut perferendis doloribus asperiores repellat.</p>
[short_description]
<p>On the other hand, we denounce with righteous indignation and dislike men who are so beguiled and demoralized by the charms of pleasure of the moment, so blinded by desire, that they cannot foresee the pain and trouble that are bound to ensue; and equal blame belongs to those who fail in their duty through weakness of will</p>
[/short_description] [product_description]
<p>On the other hand, we denounce with righteous indignation and dislike men who are so beguiled and demoralized by the charms of pleasure of the moment, so blinded by desire, that they cannot foresee the pain and trouble that are bound to ensue; and equal blame belongs to those who fail in their duty through weakness of will, which is the same as saying through shrinking from toil and pain. These cases are perfectly simple and easy to distinguish. In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided. But in certain circumstances and owing to the claims of duty or the obligations of business it will frequently occur that pleasures have to be repudiated and annoyances accepted. The wise man therefore always holds in these matters to this principle of selection: he rejects pleasures to secure other greater pleasures, or else he endures pains to avoid worse pains.</p>
<p>Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet ut et voluptates repudiandae sint et molestiae non recusandae. Itaque earum rerum hic tenetur a sapiente delectus, ut aut reiciendis voluptatibus maiores alias consequatur aut perferendis doloribus asperiores repellat.</p>
[/product_description]",Dior,pets,"Dior, grocery",true,Title,Default Title,,,,,101,0.0,shopify,10,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p20_e092a545-44b7-4083-b020-c03e266e7d36.jpg?v=1594332079,1,,false,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-8,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p21_c6b3aa6e-ccf4-46e3-8a9a-4803db175c82.jpg?v=1594332079,2,,,,,,,,,,,,,,,,,,,,,
product-title-here-grocery-8,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p22_c1696aee-6a9d-4f3c-a520-1a57b09925cf.jpg?v=1594332079,3,,,,,,,,,,,,,,,,,,,,,
product-title-here-grocery-8,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p23_c8bdbdde-f473-4381-984f-12c9bc33281a.jpg?v=1594332079,4,,,,,,,,,,,,,,,,,,,,,
product-title-here-grocery-8,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p24.jpg?v=1594332079,5,,,,,,,,,,,,,,,,,,,,,
product-title-here-grocery-9,Product title pets 8,"<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?</p>
<p>Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure?</p>
[short_description]
<p>Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur.</p>
[/short_description] [product_description]
<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?</p>
<p>Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure?</p>
[/product_description]",Dior,pets,"blue, Dior, green, grocery, l, m, red, s",true,Size,s,Color,red,,,201,0.0,shopify,0,deny,manual,55.00,75.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p17_6683540f-9386-4967-b1ff-7981595df0ae.jpg?v=1594332114,1,,false,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-9,,,,,,,,s,,green,,,202,0.0,shopify,5,deny,manual,55.00,75.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p22_658a6c6b-aa66-4a74-a77e-ba3fb6aedadb.jpg?v=1594332114,2,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-9,,,,,,,,s,,blue,,,203,0.0,shopify,0,deny,manual,55.00,75.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p23_0b0f5aeb-d67e-450f-98f6-29e37a48346b.jpg?v=1594332114,3,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-9,,,,,,,,m,,red,,,204,0.0,shopify,6,deny,manual,55.00,75.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p24_0bb62fcf-a5b6-4b1d-8af8-18d5e19a4757.jpg?v=1594332114,4,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-9,,,,,,,,m,,green,,,205,0.0,shopify,0,deny,manual,55.00,75.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p25.jpg?v=1594332114,5,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-9,,,,,,,,m,,blue,,,206,0.0,shopify,10,deny,manual,55.00,75.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-9,,,,,,,,l,,red,,,207,0.0,shopify,0,deny,manual,55.00,75.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-9,,,,,,,,l,,green,,,208,0.0,shopify,0,deny,manual,55.00,75.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-9,,,,,,,,l,,blue,,,209,0.0,shopify,1,deny,manual,55.00,75.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-juice-1,Product title food 10,"<p>Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet ut et voluptates repudiandae sint et molestiae non recusandae. Itaque earum rerum hic tenetur a sapiente delectus, ut aut reiciendis voluptatibus maiores alias consequatur aut perferendis doloribus asperiores repellat. At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio.</p>
<p>consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.</p>
[short_description]
<p>Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus.</p>
[/short_description] [product_description]
<p>Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet ut et voluptates repudiandae sint et molestiae non recusandae. Itaque earum rerum hic tenetur a sapiente delectus, ut aut reiciendis voluptatibus maiores alias consequatur aut perferendis doloribus asperiores repellat. At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio.</p>
<p>consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.</p>
[/product_description] [countdown]2022/05/24[/countdown]",Armani,food,"blue, gold, gray, green, juice, red, white, yellow",true,Color,red,,,,,3010,0.0,shopify,15,deny,manual,39.00,60.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p2_5f9d8de6-7c91-4664-ab1c-48196714d324.jpg?v=1594331594,1,,false,,,,,,,,,,,,,,,,,kg,,
product-title-here-juice-1,,,,,,,,green,,,,,3011,0.0,shopify,0,deny,manual,39.00,60.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p5_051b9f91-fa37-4020-b96d-62fd5ea3b7eb.jpg?v=1594331594,2,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-juice-1,,,,,,,,blue,,,,,3012,0.0,shopify,5,deny,manual,39.00,60.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p8_ffc0b72c-2557-4dda-86fa-7c54cd38150f.jpg?v=1594331594,3,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-juice-1,,,,,,,,yellow,,,,,3013,0.0,shopify,10,deny,manual,39.00,60.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p10_2e75ece9-73af-44e1-bb16-65de98678f32.jpg?v=1594331594,4,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-juice-1,,,,,,,,white,,,,,3014,0.0,shopify,9,deny,manual,39.00,60.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p12_b2aaa64b-199b-42fa-b6bc-6c64c41344b9.jpg?v=1594331594,5,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-juice-1,,,,,,,,gold,,,,,3015,0.0,shopify,0,deny,manual,39.00,60.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-juice-1,,,,,,,,gray,,,,,3016,0.0,shopify,0,deny,manual,39.00,60.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-4,Product title food 1,"<p>we denounce with righteous indignation and dislike men who are so beguiled and demoralized by the charms of pleasure of the moment, so blinded by desire, that they cannot foresee the pain and trouble that are bound to ensue; and equal blame belongs to those who fail in their duty through weakness of will, which is the same as saying through shrinking from toil and pain. These cases are perfectly simple and easy to distinguish. In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided. But in certain circumstances and owing to the claims of duty or the obligations of business it will frequently occur that pleasures have to be repudiated and annoyances accepted. The wise man therefore always holds in these matters to this principle of selection: he rejects pleasures to secure other greater pleasures, or else he endures pains to avoid worse pains.</p>
<p>I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful.</p>",Sunami,food,"l, m, s, xl, xxl",true,Size,s,,,,,1411,0.0,shopify,6,deny,manual,79.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p1.jpg?v=1594331201,1,,false,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-4,,,,,,,,m,,,,,1412,0.0,shopify,7,deny,manual,79.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p2.jpg?v=1594331201,2,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-4,,,,,,,,l,,,,,1413,0.0,shopify,0,deny,manual,79.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p3.jpg?v=1594331201,3,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-4,,,,,,,,xl,,,,,1414,0.0,shopify,5,deny,manual,79.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p4.jpg?v=1594331201,4,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-4,,,,,,,,xxl,,,,,1415,0.0,shopify,10,deny,manual,79.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p5.jpg?v=1594331201,5,,,,,,,,,,,,,,,,,,,kg,,
demo-product-title-3,Product title food 6,"<p>I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful. Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure</p>
<p>At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus.</p>
[short_description]
<p>I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness.</p>
[/short_description] [product_description]
<p>I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful. Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure</p>
<p>At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus.</p>
[/product_description] [affiliate_link]https://affiliate-program.amazon.com/[/affiliate_link]",Armani,food,"Armani, juice",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,29.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p6_9a771f53-3255-40e7-b2de-5b18e15df4ca.jpg?v=1594331439,1,,false,,,,,,,,,,,,,,,,,kg,,
demo-product-title-3,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p7_06e1bc4e-2078-499f-84c4-49c5ac895284.jpg?v=1594331439,2,,,,,,,,,,,,,,,,,,,,,
demo-product-title-3,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p8_82c63d5d-90b7-484a-a462-58bde1757b27.jpg?v=1594331439,3,,,,,,,,,,,,,,,,,,,,,
demo-product-title-3,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p9_d0693177-609a-4833-a0c4-675f01afbc73.jpg?v=1594331439,4,,,,,,,,,,,,,,,,,,,,,
demo-product-title-3,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p10.jpg?v=1594331439,5,,,,,,,,,,,,,,,,,,,,,
